71,ConsoleReader.java,ConsoleReader-isCopyPasteDetectionEnabled,58,2839,283,285,2,1
72,ConsoleReader.java,ConsoleReader-setBellEnabled,58,2839,292,294,2,1
73,ConsoleReader.java,ConsoleReader-getBellEnabled,58,2839,301,303,2,1
74,ConsoleReader.java,ConsoleReader-setHandleUserInterrupt,58,2839,312,315,2,1
75,ConsoleReader.java,ConsoleReader-getHandleUserInterrupt,58,2839,322,325,2,1
76,ConsoleReader.java,ConsoleReader-setHandleLitteralNext,58,2839,331,333,2,1
77,ConsoleReader.java,ConsoleReader-getHandleLitteralNext,58,2839,339,341,2,1
78,ConsoleReader.java,ConsoleReader-setCommentBegin,58,2839,348,350,2,1
79,ConsoleReader.java,ConsoleReader-getCommentBegin,58,2839,356,365,2,1
80,ConsoleReader.java,ConsoleReader-setPrompt,58,2839,367,370,2,1
81,ConsoleReader.java,ConsoleReader-getPrompt,58,2839,372,374,2,1
82,ConsoleReader.java,ConsoleReader-setEchoCharacter,58,2839,398,400,2,1
83,ConsoleReader.java,ConsoleReader-getEchoCharacter,58,2839,404,406,2,1
84,ConsoleReader.java,ConsoleReader-resetLine,58,2839,412,428,2,1
85,ConsoleReader.java,ConsoleReader-getCursorPosition,58,2839,429,432,2,1
86,ConsoleReader.java,ConsoleReader-lastLine,58,2839,439,446,2,1
87,ConsoleReader.java,ConsoleReader-stripAnsi,58,2839,447,458,2,1
88,ConsoleReader.java,ConsoleReader-setCursorPosition,58,2839,462,467,2,1
89,ConsoleReader.java,ConsoleReader-setBuffer,58,2839,474,499,2,1
90,ConsoleReader.java,ConsoleReader-setBuffer,58,2839,500,502,2,1
91,ConsoleReader.java,ConsoleReader-setBufferKeepPos,58,2839,503,507,2,1
92,ConsoleReader.java,ConsoleReader-setBufferKeepPos,58,2839,508,510,2,1
93,ConsoleReader.java,ConsoleReader-drawLine,58,2839,514,525,2,1
94,ConsoleReader.java,ConsoleReader-redrawLine,58,2839,529,533,2,1
95,ConsoleReader.java,ConsoleReader-finishBuffer,58,2839,539,571,2,1
96,ConsoleReader.java,ConsoleReader-expandEvents,58,2839,577,731,2,1
97,ConsoleReader.java,ConsoleReader-putString,58,2839,735,746,2,1
98,ConsoleReader.java,ConsoleReader-drawBuffer,58,2839,753,797,2,1
99,ConsoleReader.java,ConsoleReader-drawBuffer,58,2839,802,804,2,1
100,ConsoleReader.java,ConsoleReader-clearAhead,58,2839,813,847,2,1
101,ConsoleReader.java,ConsoleReader-back,58,2839,851,868,2,1
102,ConsoleReader.java,ConsoleReader-flush,58,2839,873,875,2,1
103,ConsoleReader.java,ConsoleReader-backspaceAll,58,2839,876,878,2,1
104,ConsoleReader.java,ConsoleReader-backspace,58,2839,884,919,2,1
105,ConsoleReader.java,ConsoleReader-backspace,58,2839,925,927,2,1
106,ConsoleReader.java,ConsoleReader-moveToEnd,58,2839,928,933,2,1
107,ConsoleReader.java,ConsoleReader-deleteCurrentCharacter,58,2839,937,944,2,1
108,ConsoleReader.java,ConsoleReader-viDeleteChangeYankToRemap,58,2839,954,978,2,1
109,ConsoleReader.java,ConsoleReader-viRubout,58,2839,985,991,2,1
110,ConsoleReader.java,ConsoleReader-viDelete,58,2839,999,1005,2,1
111,ConsoleReader.java,ConsoleReader-viChangeCase,58,2839,1015,1033,2,1
112,ConsoleReader.java,ConsoleReader-viChangeChar,58,2839,1042,1059,2,1
113,ConsoleReader.java,ConsoleReader-viPreviousWord,58,2839,1070,1090,2,1
114,ConsoleReader.java,ConsoleReader-viDeleteTo,58,2839,1102,1125,2,1
115,ConsoleReader.java,ConsoleReader-viYankTo,58,2839,1136,1154,2,1
116,ConsoleReader.java,ConsoleReader-viPut,58,2839,1163,1175,2,1
117,ConsoleReader.java,ConsoleReader-viCharSearch,58,2839,1184,1268,2,1
118,ConsoleReader.java,ConsoleReader-switchCase,58,2839,1269,1274,2,1
119,ConsoleReader.java,ConsoleReader-isInViMoveOperationState,58,2839,1279,1283,2,1
120,ConsoleReader.java,ConsoleReader-viNextWord,58,2839,1293,1315,2,1
121,ConsoleReader.java,ConsoleReader-viEndWord,58,2839,1327,1346,2,1
122,ConsoleReader.java,ConsoleReader-previousWord,58,2839,1347,1355,2,1
123,ConsoleReader.java,ConsoleReader-nextWord,58,2839,1356,1364,2,1
124,ConsoleReader.java,ConsoleReader-unixWordRubout,58,2839,1375,1403,2,1
125,ConsoleReader.java,ConsoleReader-insertComment,58,2839,1404,1412,2,1
126,ConsoleReader.java,ConsoleReader-insert,58,2839,1423,1437,2,1
127,ConsoleReader.java,ConsoleReader-viSearch,58,2839,1443,1594,2,1
128,ConsoleReader.java,ConsoleReader-setParenBlinkTimeout,58,2839,1595,1597,2,1
129,ConsoleReader.java,ConsoleReader-insertClose,58,2839,1598,1607,2,1
130,ConsoleReader.java,ConsoleReader-viMatch,58,2839,1616,1648,2,1
131,ConsoleReader.java,ConsoleReader-getBracketType,58,2839,1656,1667,2,1
132,ConsoleReader.java,ConsoleReader-deletePreviousWord,58,2839,1668,1688,2,1
133,ConsoleReader.java,ConsoleReader-deleteNextWord,58,2839,1689,1709,2,1
134,ConsoleReader.java,ConsoleReader-capitalizeWord,58,2839,1710,1722,2,1
135,ConsoleReader.java,ConsoleReader-upCaseWord,58,2839,1723,1733,2,1
136,ConsoleReader.java,ConsoleReader-downCaseWord,58,2839,1734,1744,2,1
137,ConsoleReader.java,ConsoleReader-transposeChars,58,2839,1755,1771,2,1
138,ConsoleReader.java,ConsoleReader-isKeyMap,58,2839,1772,1783,2,1
139,ConsoleReader.java,ConsoleReader-accept,58,2839,1791,1796,2,1
