0.1848087716847658,0.0456574575509876,-0.07191295456141233,-0.030035961826797575,-0.06268768096342683,-0.11528816223144531,0.09955042088404298,0.028224074747413397,0.025839258311316372,-0.0846195646096021,0.03954942226409912,0.15090739550068974,-0.022026815824210642,-0.13729293550131844,-0.0584975709207356,-0.13930485873715953,0.05546158188299159,0.030350112728774546,0.029698577243834734,-0.208215288259089,0.06221040626987815,0.20262401308864356,0.028658992936834694,-0.06483085714280605,-0.025584562052972614,-0.08797671664506197,-0.11281162523664534,0.08094369545578957,-0.02392537262348924,-0.04475043565034866,0.01847868577751797,-0.0933502265252173,0.10495468716835603,-0.1161856104619801,0.09962538913823664,-0.04482575235888362,0.041471633687615396,-0.07557326528985868,-0.1351629478856921,-0.0032704003271646796,-0.02936708473280305,-0.07896933369338513,-0.07086008773185312,-0.24245588537305593,-0.011699333880096674,0.12212056238204241,0.1261553442105651,-0.09944260781630873,0.03498829180025496,0.03957193810492754,-0.035305225453339514,-0.0006661029998213053,0.06545035801827907,0.10692607914097607,-0.04796094093471766,0.24045501280925236,-0.16381266624666752,0.006470772065222263,0.06939712543971836,-0.01892176242545247,0.0949050372466445,0.035275666043162346,0.0031077704392373563,0.12857705648057163,-0.05694380477070808,-0.20447114272974432,-0.07661096303490922,-0.0727717044763267,0.06326862908608746,-0.03645673943683505,-0.02992249056696892,0.04988517351448536,0.07473559090867639,0.012760703300591559,-0.1405166474170983,0.05674873366951942,-0.019138384982943533,0.0049705217126756905,-0.08720748731866479,0.06772415146697312,-0.17435688173864036,0.06143559939227998,0.02218365725129843,0.06239718869328499,0.0043158392363693565,-0.02336551290936768,0.08656058143824338,0.045032189239282164,0.06375562087632716,-0.005504055274650454,0.0036196673288941385,0.004273532709339634,-0.10950281997211278,-0.018275295756757258,-0.051060006069019434,-0.08462268928997219,-0.0888282926462125,-0.018584961351007224,0.08375876042991877,0.040244119428098205,0.010311644524335861,-0.010273282323032618,-0.039588382747024295,0.1985229207028169,-0.07770189648144879,-0.15818363749422132,-0.19965313205320853,-0.01626503197476268,-0.011039847554638983,0.052759662813969044,-0.22236130014061928,-0.05431071724742651,-0.03454273659735918,0.09084394972305745,-0.059587434958666564,-0.13858541916124523,-0.06863030351232738,-0.000644620694220066,-0.028523782966658473,-0.03369154788088054,-0.05406682495959103,-0.06441060993820429,-0.05474952165968716,-0.0035672370344400407,-0.03347639450803399,0.12618703353000454,-0.14766852876127814,-0.023961785482242703,-0.046394539554603396,0.04991091936826706,-0.10016550328582526,0.08817857163958251,0.12015861179679632,-0.09676724169403314,0.06041607325896621,-0.02238527957815677,-0.025933037349022924,-0.07313716253265738,-0.058268032409250735,0.06786527642980218,0.036901408806443214,-0.12370275752618909,0.04319452028721571,-0.0495229285210371,0.12851515021175147,0.1379774386063218,0.039444819837808606,-0.03135476834140718,0.016848696186207233,-0.052320107957348226,-0.0038702257676050066,-0.06499589942977764,0.026565343746915458,-0.11068512657657266,0.16873699016869068,0.00953309158794582,-0.017578276712447403,0.06988051699008793,0.1843275807797909,-0.07558102123439311,-0.12712783180177212,-0.03715116751845926,-0.03412198021542281,-0.010023574298247694,-0.07700401865877211,0.0018509878776967526,-0.054700215719640254,0.16117705926299095,0.04990181000903249,0.016705631563672795,-0.2415929392911494,0.025901615805923938,-0.011272076424211264,0.04274153686128557,0.022670299094170333,-0.08032095567323268,-0.11507665147655644,-0.08745817756280302,-0.01916910018771887,-0.025796875450760128,-0.049222382158041,0.03151060035452247,-0.044103785324841736,0.09650785252451896,0.07872459297068417,-0.008144656103104353,-0.048715309755425554,0.025547037698561325,-0.019958671671338378,0.06260140151716768,-0.09672531017567962,-0.0036556834646034988,0.05694432659074664,0.15436394148273394,0.1437005450949073,-0.08900196372997016,-0.01881349002942443,-0.0444367119576782,0.08381859475048259,0.04235392715781927,-0.15397884042467921,-0.2601784449070692,-0.15834054965525865,0.1399057797418209,0.012283252086490393,-0.037865659408271315,-0.052651047427207234,-0.0323314561508596,-0.0229729276150465,-0.23116100358311087,-0.05405952236615121,0.16994248162955045,-0.0243218376301229,-0.16031388491392135,0.16512242686003448,0.2113225216511637,-0.016426663473248483,0.056473031279165295,0.005906295112799853,0.014123972179368139,-0.04968711733818054,0.02484093406237662,-0.054330041911453006,-0.04665321437641978,-0.22946540764532983,-0.02653335388749838,0.12490846263244748,-0.049908410478383305,-0.01015879592159763,0.049849224556237456,-0.016489843325689434,-0.04566762745380402,-0.028881552908569575,0.027174988913611742,-0.05945264240726829,0.10765442582778632,0.122470061480999,-0.10566935748793185,-0.0020709952106699346,0.05136869029374793,0.04123463300056755,-0.09084485596977174,0.016773030906915665,0.04373177438974381,0.08305445266887546,-0.030309784850396683,0.15426005657645875,-0.020500671304762363,0.009886062727309764,-0.02121577722718939,-0.09846578170545399,-0.0847604215145111,0.07385922260582448,-0.012494443915784359,0.05375053081661463,0.05157986767590046,-0.14228441175073386,-0.031105689192190766,-0.03180653569288552,0.024297287105582654,-0.03387429867871106,0.0028877933276817203,0.024110381957143545,0.032697467925027014,0.10415903511457145,0.025814711215207353,0.10025194401387125,-0.028292772732675074,0.07373676877468824,-0.24746290538460017,0.017333909682929517,-0.04378145603986923,-0.04791724328533746,-0.007157759740948677,0.08924870679620653,-0.015432956581935286,-0.08551399006973952,0.1396439635194838,0.1533276461996138,-0.012143371812999248,0.0776992748491466,0.0061221162788569925,0.05087482985109091,0.010847633454977768,-0.0880761824635556,-0.07501991889439523,0.007935736561194062,0.2641023486852646,0.034627752657979724,0.031130032939836384,0.02773237822111696,-0.06603018953464926,-0.06602731994353235,-0.09793883226811886,-0.1198880634503439,0.02404386643320322,-0.002814953417691868,-0.0013709494844079018,-0.012533646449446679,0.1003369760233909,-0.03107792101800442,0.04689309308269003,0.050032700132578614,0.08819084714632482,0.033774140663444994,0.09544430021196604,0.00010484270751476288,-0.003253917023539543,-0.04969281475059688,0.033828755130525676,0.050774676352739335,-0.03362080863444135,-0.02985391579568386,-0.07300730748102069,0.03163250420475379,0.13842090363614262,-0.03945078235119581,-0.16281820898875593,-0.1534715459914878,-0.009082254616077989,-0.03303321609273553,0.04073831583373248,0.051767037622630595,-0.02785752635682002,-0.050818639813223855,-0.1367121483432129,-0.05303504168987274,-0.0860220652539283,0.0721779833198525,-0.10478649334982038,-0.1431687476549996,-0.08073230707086623,0.12449845802038909,-0.09450890738517045,-0.02088652728125453,-0.009633905533701182,-0.0730086661875248,0.15673700673505664,-0.22692831966269295,0.09067869521677493,-0.07866302588954568,-0.061625916580669585,-0.005749237770214677,0.055480518052354454,0.055306352023035285,0.0645946687553078,-0.06796497581526637,0.1307878001825884,-0.02291053712833673,-0.0031641719862818716,0.06371757769957184,0.0005938972346484662,0.0038661600738123525,-0.009943698719143867,-0.04599733464419842,-0.03540338883176446,-0.08812374649569392,0.0825720454507973,0.0748015021905303,0.005462646903470159,-0.16106785009615124,0.11819727760739625,0.019863925967365505,0.06254703011363745,-0.02738022552803159,-0.08454140889225528,0.12208382889511996,0.12037894409149885,0.05611401117639616,-0.023557038884609936,-0.1298889926460106,-0.06737623671069741,-0.035771827958524224,0.004646703414618969,-0.20386854232056068,-0.09683103649877012,-0.06437109392136335,0.09606383775826544,-0.17925566639751195,0.03617537771351635,-0.029418562166392805,0.14846068201586604,-0.06563654355704784,0.016458681039512157,-0.15090284266043455,-0.04502924522385001,-0.12085046943975612,-0.003746416443027556,-0.028459967393428088,0.04064332852140069,0.050002529605990276,-0.10472031034296378,0.06504123103804886,0.061059811362065376,-0.07423050217330456,-0.0008983981795608997,-0.02423849147744477,0.11505354326218367,-0.09229338858276606,0.04232463957741857,0.06482604346238077,-0.037008866854012015,-0.09932404863357078,0.11201089331880212,0.011603418923914432,-0.09636322502046824,0.019498095382004976,-0.09838829627260566,0.07671258449554444,0.1437784583613393,0.13647024664096535,0.07477829568088054,0.06651450077770278,-0.11994313560426235,-0.11265436168760061,-0.048406604985939336,0.1253534147515893,-0.1737932404736057,0.05093697845004499,0.0035893850727006793,-0.04716878527542576,-0.09573244443163276,-0.0956176315434277,-0.041511156037449835,0.0738889716565609,-0.02209634017199278,-0.10166883984347805,0.06577170281670988,-0.04265745151787996,-0.08377168064471334,0.06072425410384312,-0.0286532785044983,0.004378457134589553,-0.011619228404015303,-0.015538427140563726,-0.013031654246151447,0.03494319019955583,-0.010967034165514634,-0.11539292205125093,-0.10306255407631397,-0.0014508572407066823,-0.08147724801674486,-0.07779422495514154,-0.0018586894497275353,-0.05882174093276262,-0.09612196465022863,-0.13516335417516528,0.07708943393081427,-0.07395727247931064,0.0024439768167212605,-0.054242349974811074,0.004960238980129361,-0.05199334970675409,-0.04399258652701974,0.019377280375920236,0.025606773886829616,-0.08426729599596001,0.010704292997252196,0.03768030452192761,-0.025987147726118563,-0.10126526162493973,0.0730849713087082,-0.09277502815239132,0.01560265120351687,0.14458014452829956,0.04454334951005876,0.10195910823531448,0.13221818031743168,-0.028043486084789036,-0.0011530855670571327,0.24410015046596528,-0.06440723580308258,0.0761089326813817,-0.11546499348332873,0.07344719152897597,-0.008689264068379998,-0.05422817589715123,-0.045896888710558414,0.0026601379737257957,-0.07594765536487103,-0.1403643519268371,0.05136884115636349,0.10111855659633875,0.05803034193813801,0.0031479873228818177,0.12507522888481618,-0.011735103651881218,-0.07004053937271237,0.08305946525651961,-0.07033843751996756,0.07017827384406701,0.09437383329495788,-0.019436446091276594,-0.0841119880322367,-0.03450009147636592,-0.04467921918258071,0.08484134688042104,-0.10329436305910349,-0.0063286183401942255,0.013017416931688786,-0.07645109527511522,-0.1517462555304519,0.07899950398132205,0.0021577806677669288,0.07358014688361436,-0.020921574909152696,-0.023316904809325932,-0.01748634605901316,0.11395913287997246,-0.08125305736903102,-0.08119443899486214,0.019151924783363937,0.06732043400406837,-0.018287667246477214,0.10565595966763794,0.07698915128130465,-0.1616999089717865,-0.15572650078684092,-0.011583433859050274,-0.015664470475167037,-0.08493819043505937,0.08849966945126653,0.002904284559190273,-0.08351560663431883,-0.04962173308013007,0.0862990424502641,0.04618507325649261,0.07124679535627365,-0.02325261423829943,0.13052710611373186,-0.05973119968548417,-0.06345067112706601,-0.049934828476398255,0.050170900858938695,0.02522676768276142,-0.0018405964598059653,0.07829468541312963,-0.031393941999340313,-0.018875144308549353,-0.07860109303146601,-0.046348799206316474,-0.21881307053845375,-0.06088400681037456,0.11687274696305394,0.010556582410936243,-0.0582612325437367,0.04453236134722829,-0.10080578932538628,0.012162574473768473,0.03693857151083648,-0.025155151542276145,-0.15949738502968103,0.019532517803600057,-0.02257739493797999,0.13667240235954523,-0.1309864898910746,-0.09539595497772098,0.052039014792535455,-0.11706932913511992,0.11196982380934059,-0.04137148428708315,0.0903034427203238,0.10592889245599509,-0.08042821865528822,-0.04033839739277027,0.04860283574089408,0.14255285509862006,0.17191595286130906,0.1915542595088482,0.022693053307011723,0.05405022414342966,0.13775080181658267,0.00227681789547205,0.04673903486691415,0.11513622945640237,-0.036178259365260604,0.05207290751859546,-0.07866388317197562,0.034614657214842734,0.03279832882108167,0.015710939408745617,-0.05457122940570116,-0.08171452172100543,-0.05708870235830545,-0.18598318938165903,0.09872220130637288,-0.05410559962037951,-0.15124641750007867,-0.03949036542326212,-0.06196934913750738,-0.007157748378813267,-0.046251999633386734,-0.036032266664551574,-0.022087214095517994,0.18642558401916176,-0.052599877770990136,0.03314130138605833,-0.09248019040096551,-0.10999377206899226,-0.051501197088509795,-0.04628575560636818,-0.18128983937203885,0.0476999600417912,-0.042703114997129886,-0.044230153504759076,0.13546720701269804,0.17425124715082346,0.11779028363525867,0.17000593873672187,0.11014898433350026,0.15610655527561904,0.11037108632735908,0.12388789651449769,-0.048035966558381916,-0.02269231416285038,-0.03961045453324914,0.10298770109657199,0.15513848531991242,-0.020105892862193286,-0.04517593868076801,0.17568372618989087,0.027899654163047672,0.017291407071752474,-0.013486193958669901,0.1425799853168428,0.04261287995614112,-0.020035194995580242,-0.06116987157147378,0.12254504999145865,0.007661878969520331,0.019831217499449848,-0.026228296384215356,-0.012820025836117566,-0.0003637845627963543,-0.14283233918249608,-0.05836807489395142,-0.056869608128909024,-0.0461888273479417,-0.004024807317182422,0.00010186955332756043,0.184643634269014,0.057483625155873595,-0.07760318033397198,-0.06954026382882147,-0.07455412627896293,-0.08955719196237624,0.010031640029046685,-0.05426772099963273,-0.06980335230473429,-0.020689727272838354,0.04999832856701687,0.1002942998893559,-0.05382551378570497,0.01640560374362394,-0.0013638222590088844,-0.06129296040162444,-0.05461791418492794,0.032076740032061936,-0.0868298698682338,-0.10341740567237138,-0.16070673083886505,0.13314653774723412,0.02478549350053072,-0.014330048975534738,0.061379724234575404,-0.0027793248184025286,0.08838298572227359,0.1055793173611164,-0.1316089054569602,-0.1090446790214628,-0.0557023009925615,-0.04785545100457966,0.040268299356102946,-0.20643719830550253,-0.03574883824912831,-0.10725868646986783,-0.1472496848553419,0.07105967819225043,-0.015457893977873028,0.021682261454407124,0.07218388300389052,0.06863691550679504,0.19876030082814394,-0.1991284940391779,-0.16734965527430176,-0.11929140370339156,0.012684053229168057,-0.049771581683307885,0.051338640550966375,-0.13065602839924395,-0.06889363867230713,0.07562847398221492,-0.03492432944476605,-0.12653595805168152,-0.06503640674054623,-0.007631965354084969,-0.0181224400177598,-0.20179894836619497,-0.0148498052963987,0.09317116420716047,0.058303961902856825,-0.11324700601398945,0.024382778187282385,0.04842211306095123,0.10780787654221058,0.11624119272455573,-0.028038641531020404,-0.060330191627144814,0.2080068614333868,0.08099204617174109,0.12787131231743842,0.01143385237082839,-0.07697421335615218,0.058944159746170045,-0.040418593748472634,-0.008972931932657958,-0.1028725407551974,0.07051302948384545,-0.017943263193592428,0.08941222648136318,0.07949811524013058,0.118630939302966,0.008638439606875182,0.0015914291143417358,-0.11697702112141997,-0.20760332914069296,0.008185425261035561,0.07750587130431086,0.10901856711134314,0.04603594890795648,-0.08332937882514671,0.03632889410946518,0.08718598419800401,0.021051149629056454,-0.05604199906811118,-0.014303667657077312,-0.16712700333446265,0.011384747456759214,-0.023525719391182066,0.005931101937312633,-0.23334356183186172,-0.028538261028006672,-0.12611002014018596,0.10342950485646725,-0.0002814345294609666,-0.044301092717796565,0.0211148977978155,-0.03477806955343112,0.10932518010959029,-0.03233533911406994,-0.08573608372826129,-0.01610309202224016,-0.043845997750759126,-0.06166099726979155,0.08779123255590093,-0.15938285845331848,-0.053665167128201574,0.04994240235537291,-0.056684831716120244,0.2057336125522852,0.058630749117583036,0.04891856168396771,-0.0019346516113728286,0.1775578453904018,-0.025951253320090472,-0.02935794534787419,-0.15758112790063022,0.03976896889507771
